EOG09264ZDJ	scaffold_18	53494	63778
EOG09261B6Y	scaffold_16	204270	215679
EOG09260KIY	scaffold_14	53352	64860
EOG09260KIY	scaffold_21	48894	60261
EOG09263KEE	scaffold_5	734576	744782
EOG09263ZBJ	scaffold_2	615806	626189
EOG0926229Z	scaffold_12	279966	291228
EOG0926229Z	scaffold_21	112877	123851
EOG0926229Z	scaffold_4	540228	551043
EOG0926142Y	scaffold_1	828015	839826
EOG0926142Y	scaffold_2	709600	721438
EOG0926142Y	scaffold_11	178680	190395
EOG09263ZSC	scaffold_1	803143	813679
EOG09264ZDZ	scaffold_6	509626	519883
EOG09261O4Y	scaffold_13	100983	112377
EOG09262CXO	scaffold_3	23282	34214
EOG09262CXO	scaffold_16	209109	258748
EOG09262CXO	scaffold_8	344623	389318
EOG092634MM	scaffold_1	792420	803205
EOG09264YHS	scaffold_15	135811	146371
EOG092600W1	scaffold_6	41665	57415
EOG0926071Q	scaffold_1	222381	235491
EOG092603D0	scaffold_8	231929	246011
EOG09263CG2	scaffold_5	743673	754065
EOG09261QR8	scaffold_3	567721	579220
EOG09264LJU	scaffold_9	257558	268115
EOG092641UM	scaffold_1	465557	476270
EOG09260SIZ	scaffold_10	276512	288653
EOG09264HOY	scaffold_1	668707	679444
EOG09264P74	scaffold_6	40622	50990
EOG0926235L	scaffold_5	434941	446518
EOG0926235L	scaffold_3	697085	708620
EOG09263NXM	scaffold_17	10958	22433
EOG09264DT4	scaffold_19	125578	136591
EOG09265JX6	scaffold_10	135470	145784
EOG09265JX6	scaffold_6	225127	235441
EOG09263WSS	scaffold_13	252433	263011
EOG09260075	scaffold_12	39287	58553
EOG09260RRC	scaffold_20	59707	71470
EOG09263WWI	scaffold_17	80822	91586
EOG092631IR	scaffold_3	629594	640607
EOG092631IR	scaffold_5	701692	712501
EOG092631IR	scaffold_22	104916	115794
EOG09262XGK	scaffold_25	7939	19003
EOG09265552	scaffold_3	5217	15441
EOG09261UMG	scaffold_13	105483	116589
EOG092643NE	scaffold_12	225618	235932
EOG09261ONU	scaffold_17	79399	89947
EOG09262X31	scaffold_29	49460	60338
EOG09262ESR	scaffold_14	10655	21803
EOG09260RRN	scaffold_32	35654	48356
EOG09265E8A	scaffold_23	53542	63703
EOG092603YJ	scaffold_2	691724	706625
EOG09265LEG	scaffold_19	152210	162428
EOG09262CUO	scaffold_4	408361	419242
EOG0926307V	scaffold_1	270319	281386
EOG092608L0	scaffold_7	190461	203283
EOG092608L0	scaffold_2	451535	464351
EOG092608L0	scaffold_1	875202	887400
EOG092601KZ	scaffold_3	638141	651224
EOG09262U7S	scaffold_9	400592	411329
EOG09261CWO	scaffold_24	72836	84281
EOG09262V8E	scaffold_31	69333	80712
EOG092645OU	scaffold_1	692719	703735
EOG092645OU	scaffold_6	507600	518427
EOG092645OU	scaffold_3	23279	34034
EOG09262GNE	scaffold_1	52818	63900
EOG09262L1P	scaffold_13	91768	103117
EOG09260WG2	scaffold_6	140810	153104
EOG092638XA	scaffold_6	507591	518496
EOG092638XA	scaffold_16	209139	258727
EOG092638XA	scaffold_14	53490	64377
EOG09260WUS	scaffold_23	0	12459
EOG0926077L	scaffold_9	232608	243918
EOG0926407T	scaffold_17	58900	69568
EOG092614UB	scaffold_12	230541	241866
EOG09265313	scaffold_16	201633	211935
EOG092641G3	scaffold_2	631720	641947
EOG092644WX	scaffold_1	963402	974118
EOG092644WX	scaffold_17	167948	178457
EOG092644WX	scaffold_5	50415	60897
EOG09260492	scaffold_5	87221	100781
EOG09265OQH	scaffold_20	142758	152991
EOG09261L4M	scaffold_5	109763	121163
EOG09260WUA	scaffold_2	5876	16652
EOG0926499W	scaffold_2	66517	77683
EOG092608RH	scaffold_18	161096	174092
EOG09261T6U	scaffold_18	56113	67630
EOG09261T6U	scaffold_2	150369	162278
EOG09264OBA	scaffold_3	359068	369616
EOG09260ZG2	scaffold_13	177571	189304
EOG092617S2	scaffold_7	397488	409083
EOG092617S2	scaffold_2	392062	403282
EOG092617S2	scaffold_18	61242	72786
EOG092618UZ	scaffold_14	256357	266980
EOG09264U78	scaffold_1	631725	642039
EOG09260AQB	scaffold_1	244984	257752
EOG0926049A	scaffold_1	900309	912978
EOG09263OAE	scaffold_3	785451	796422
EOG09263OAE	scaffold_6	484129	494929
EOG09263OAE	scaffold_14	133709	144491
EOG09265PUI	scaffold_4	338493	348681
EOG092613R2	scaffold_2	835478	847241
EOG09260WU6	scaffold_22	43590	55704
EOG09260BRA	scaffold_5	701638	712981
EOG09260BRA	scaffold_22	104868	115851
EOG09260BRA	scaffold_3	629597	640604
EOG09261I1I	scaffold_20	130940	143225
EOG09261HM3	scaffold_15	122967	134583
EOG09261HM3	scaffold_11	5043	16617
EOG09261HM3	scaffold_28	14010	25557
EOG0926049S	scaffold_6	206756	218831
EOG092633US	scaffold_11	308468	319478
EOG09262ILV	scaffold_12	145547	156671
EOG09263UWJ	scaffold_18	97678	108697
EOG09265LIB	scaffold_14	271361	281663
EOG09260779	scaffold_3	945	14295
EOG09261I1G	scaffold_20	161913	173076
EOG092643QM	scaffold_8	141388	151627
EOG09260QVP	scaffold_16	39896	50759
EOG09265DDU	scaffold_4	814493	824741
EOG09264FVQ	scaffold_3	39780	50457
EOG09265822	scaffold_4	21343	31960
EOG092644ZU	scaffold_19	66574	77119
EOG0926195C	scaffold_4	66542	78521
EOG09260OE9	scaffold_20	0	9976
EOG09260OE9	scaffold_8	229915	241660
EOG09260OE9	scaffold_1	651167	663005
EOG09263JTO	scaffold_4	741962	752774
EOG09263JTO	scaffold_11	253038	263826
EOG09264L3W	scaffold_19	108906	119616
EOG09263X1F	scaffold_12	38192	48878
EOG09263D2P	scaffold_6	239638	250018
EOG09263D2P	scaffold_1	447506	457856
EOG09261EU7	scaffold_11	168484	246152
EOG09261EU7	scaffold_10	345536	356417
EOG09261EU7	scaffold_5	212378	241171
EOG09264G4X	scaffold_22	143994	154632
EOG09264G4X	scaffold_13	81858	92445
EOG09264G4X	scaffold_3	161831	172385
EOG092604ZZ	scaffold_2	493777	506641
EOG09265A08	scaffold_3	202597	213004
EOG09264SQJ	scaffold_1	561453	572043
EOG092615IE	scaffold_2	559969	572263
EOG09260OM6	scaffold_21	8386	20206
EOG09260OM6	scaffold_3	762917	774791
EOG09260OM6	scaffold_13	205887	217455
EOG09263H5H	scaffold_10	284587	295579
EOG09262YAU	scaffold_4	190994	202067
EOG0926457R	scaffold_22	143967	154608
EOG0926457R	scaffold_13	81843	92421
EOG092620FM	scaffold_5	751020	761994
EOG09260JTZ	scaffold_30	70974	83664
EOG09264E6Z	scaffold_4	113307	123987
EOG09261UPM	scaffold_2	73486	83953
EOG09263MEM	scaffold_31	64780	75568
EOG09264W46	scaffold_7	418523	429179
EOG09265JNA	scaffold_16	160837	171073
EOG09261N20	scaffold_2	654701	665423
EOG092621CP	scaffold_2	830838	842178
EOG092630YS	scaffold_4	653967	665034
EOG092627F1	scaffold_18	68234	79430
EOG092627F1	scaffold_16	209277	258700
EOG09260HS3	scaffold_31	9163	21124
EOG092649XV	scaffold_9	133568	144506
EOG09264IIZ	scaffold_2	386617	396817
EOG0926273Q	scaffold_23	10639	21739
EOG09260J8F	scaffold_6	96166	107581
EOG0926129I	scaffold_12	323325	335148
EOG09263L7Y	scaffold_21	76988	88025
EOG09265FL1	scaffold_5	170553	180888
EOG09265FL1	scaffold_31	12097	22348
EOG09265FL1	scaffold_32	45391	55609
EOG09260K24	scaffold_1	960958	972859
EOG09263C55	scaffold_3	610947	622284
EOG092610KH	scaffold_6	528727	540235
EOG09260KCB	scaffold_6	443790	454494
EOG09260AZA	scaffold_14	192928	205813
EOG09264XM2	scaffold_5	328485	338724
EOG09260AZM	scaffold_14	59035	71965
EOG09260AZM	scaffold_24	48698	62168
EOG09260AZM	scaffold_19	110941	123847
EOG09261YGB	scaffold_5	432464	443816
EOG09260AZK	scaffold_3	385040	397433
EOG09264T8I	scaffold_6	311334	321576
EOG09264T8I	scaffold_5	371065	381307
EOG09264T8I	scaffold_14	78656	88835
EOG09260KCW	scaffold_11	1106	12884
EOG09260KCW	scaffold_3	377994	389859
EOG09260KCW	scaffold_21	33642	45000
EOG09260R84	scaffold_14	15617	26675
EOG09261RU1	scaffold_21	72173	83567
EOG092602MO	scaffold_6	87749	99431
EOG09260DP1	scaffold_4	312590	325370
EOG09263I7I	scaffold_4	207416	218561
EOG09263I7I	scaffold_6	391884	402576
EOG092634ZL	scaffold_4	666858	677397
EOG09260K5F	scaffold_14	88504	100504
EOG09264272	scaffold_3	15563	26255
EOG09261MPU	scaffold_1	376775	388013
EOG09261MPU	scaffold_7	547072	558040
EOG09261MPU	scaffold_4	453505	464476
EOG09262FJB	scaffold_3	565210	575431
EOG092609RF	scaffold_10	37248	51531
EOG09261A3K	scaffold_6	81448	94285
EOG09262K9A	scaffold_14	174590	185684
EOG092634B5	scaffold_8	11039	22328
EOG09263JZO	scaffold_15	136623	147537
EOG09264IMV	scaffold_29	48155	58751
EOG09263BGW	scaffold_21	6527	17999
EOG09264NEF	scaffold_16	57986	68366
EOG09260OLB	scaffold_6	347768	358484
EOG09264CH7	scaffold_10	168485	179228
EOG09264CH7	scaffold_11	310399	320884
EOG09264G0H	scaffold_5	255854	266504
EOG09264ZI5	scaffold_11	263008	273148
EOG09264XPY	scaffold_28	51548	61949
EOG09260GKG	scaffold_4	35178	47967
EOG0926137U	scaffold_23	116263	128722
EOG09265G5C	scaffold_10	354379	364912
EOG09265G5C	scaffold_13	329631	340017
EOG09265G5C	scaffold_3	782714	793085
EOG09265EKJ	scaffold_8	419767	430018
EOG09262F22	scaffold_16	126302	137546
EOG09262JWJ	scaffold_8	52876	64027
EOG09262JWJ	scaffold_26	66934	78094
EOG092634B1	scaffold_7	217625	228692
EOG092634B1	scaffold_9	510467	521270
EOG092634B1	scaffold_17	177791	190646
EOG09264OAU	scaffold_15	170483	180701
EOG09264O2D	scaffold_1	16151	26717
EOG09260KUC	scaffold_1	688596	700554
EOG09264I14	scaffold_29	59352	69672
EOG09262HP3	scaffold_1	167790	178758
EOG09260SL3	scaffold_5	309498	321729
EOG09260SL3	scaffold_4	42916	54625
EOG09264O6J	scaffold_7	384887	395375
EOG09264O6J	scaffold_4	58857	69423
EOG09264O6J	scaffold_24	38891	49454
EOG092625U6	scaffold_5	518292	529359
EOG09264V2U	scaffold_12	239115	249597
EOG09264OXC	scaffold_9	90217	100681
EOG09263W7L	scaffold_3	517848	528507
EOG09263ZW6	scaffold_9	114173	124880
EOG09263RDD	scaffold_4	776658	787173
EOG09263RDD	scaffold_21	19220	29639
EOG09260W52	scaffold_2	357459	369066
EOG09260NE0	scaffold_3	683135	694412
EOG09260TPT	scaffold_6	125646	136863
EOG092610LP	scaffold_10	269499	281577
EOG092610LQ	scaffold_4	515853	549530
EOG09260HSP	scaffold_14	235926	247833
EOG09262WQX	scaffold_9	246627	257379
EOG09261N2L	scaffold_2	800503	811912
EOG09263YUI	scaffold_5	116790	127404
EOG09264HN5	scaffold_7	557253	567696
EOG0926158Y	scaffold_1	289653	300528
EOG09265J36	scaffold_5	92697	102843
EOG09260LI6	scaffold_16	265248	277740
EOG09260LI6	scaffold_4	313577	325226
EOG09264IDN	scaffold_1	724377	734781
EOG09264I6B	scaffold_16	197571	207921
EOG09262SR7	scaffold_12	321149	332039
EOG09265H9T	scaffold_1	332716	343018
EOG092650I8	scaffold_2	537109	547567
EOG09262X74	scaffold_12	122193	132879
EOG09261HZD	scaffold_17	56211	67785
EOG09263K05	scaffold_8	297834	308223
EOG09261ABB	scaffold_15	200625	212538
EOG092635YY	scaffold_7	318663	329694
EOG092614ZG	scaffold_26	73609	84481
EOG092625OH	scaffold_26	61164	72474
EOG092625OH	scaffold_7	354973	366271
EOG09262N0U	scaffold_3	236064	247317
EOG09265K1R	scaffold_25	84658	94945
EOG09264G04	scaffold_3	675765	686181
EOG09264G04	scaffold_6	200918	211187
EOG09264SUZ	scaffold_19	151718	162020
EOG09262Q8D	scaffold_24	17464	28510
EOG09265B4G	scaffold_5	25432	35848
EOG092658NW	scaffold_5	612116	622337
EOG09263GSR	scaffold_8	247630	258736
EOG092626EQ	scaffold_5	578837	637321
EOG092626EQ	scaffold_19	40284	96533
EOG092626EQ	scaffold_10	200370	269127
EOG09264NNY	scaffold_2	200892	211605
EOG09261660	scaffold_7	201388	212968
EOG092619GP	scaffold_12	295504	306469
EOG09264G7L	scaffold_9	229602	240108
EOG09263H0Y	scaffold_24	106614	117309
EOG09260S3L	scaffold_16	237855	249390
EOG09260WYQ	scaffold_1	606045	617823
EOG09260WYQ	scaffold_5	746945	758105
EOG092638CT	scaffold_1	555151	566050
EOG09264BJC	scaffold_11	25794	36366
EOG09264IV9	scaffold_2	15143	25967
EOG09261HQU	scaffold_2	507868	519190
EOG09261666	scaffold_28	10486	22546
EOG09262A8G	scaffold_1	180863	192062
EOG09261YRA	scaffold_6	303494	314453
EOG09262E3Q	scaffold_3	576167	587480
EOG09262CO6	scaffold_13	107084	118346
EOG09262CO6	scaffold_14	101562	112764
EOG092643IE	scaffold_1	492470	503093
EOG0926374A	scaffold_5	493848	504750
EOG092609YT	scaffold_9	497453	510305
EOG09264CST	scaffold_29	70848	82008
EOG09262N5O	scaffold_1	677672	689066
EOG092632FC	scaffold_11	82935	94056
EOG09263E5F	scaffold_6	480848	492662
EOG0926539T	scaffold_15	122200	132553
EOG0926539T	scaffold_4	407607	417933
EOG09263JCT	scaffold_5	21917	32711
EOG09264MIL	scaffold_13	322928	333392
EOG09262MOO	scaffold_21	112865	123977
EOG09262MOO	scaffold_10	153656	164735
EOG09262MOO	scaffold_11	134805	146217
EOG092604A0	scaffold_4	139534	150742
EOG09261V03	scaffold_7	90206	101342
EOG092647CM	scaffold_2	46120	56614
EOG09261WJ8	scaffold_4	4842	15681
EOG092629U5	scaffold_3	712228	722875
EOG0926354S	scaffold_4	468601	479620
EOG0926354S	scaffold_8	62357	73370
EOG09261XZ6	scaffold_14	126055	137410
EOG09262A65	scaffold_1	355941	366825
EOG09262A65	scaffold_9	510479	521363
EOG09262A65	scaffold_7	217832	228629
EOG0926506Z	scaffold_3	761632	772051
EOG09263J7D	scaffold_26	84304	95044
EOG09263J7D	scaffold_17	91071	101547
EOG09263J7D	scaffold_12	221960	232391
EOG09264TJN	scaffold_1	671531	682160
EOG09260VEY	scaffold_9	395593	407509
EOG09262X01	scaffold_2	759398	770090
EOG092658X5	scaffold_30	30933	41139
EOG092641M3	scaffold_1	587106	597843
EOG092641M3	scaffold_15	14240	24776
EOG09260ERO	scaffold_7	32035	45070
EOG09264AWW	scaffold_23	115047	125766
EOG09265NHW	scaffold_1	589382	599636
EOG09265NHW	scaffold_24	96544	106792
EOG09263OD3	scaffold_1	848342	858995
EOG09265GYD	scaffold_2	724552	734770
EOG092619NK	scaffold_3	515547	527466
EOG09260NNR	scaffold_8	229834	241741
EOG09260NNR	scaffold_3	488161	499717
EOG09260NNR	scaffold_12	191752	203695
EOG09264VRO	scaffold_2	218516	228590
EOG09265DAV	scaffold_5	238105	248404
EOG09265DAV	scaffold_18	229861	240160
EOG092642UD	scaffold_21	85464	96111
EOG09262UAS	scaffold_2	820581	831681
EOG092620EL	scaffold_15	187897	199423
EOG092620EL	scaffold_22	146726	158246
EOG0926425H	scaffold_15	139314	149850
EOG09260EZT	scaffold_5	7374	19194
EOG09262XRU	scaffold_19	53659	64714
EOG09260NWN	scaffold_4	725571	737670
EOG09262MFL	scaffold_22	76331	87200
EOG09262JZW	scaffold_5	160596	171735
EOG09261ZPW	scaffold_18	118988	137114
EOG09260JNY	scaffold_2	807855	819432
EOG09262PZ9	scaffold_6	371474	382595
EOG09262PZ9	scaffold_26	93585	104529
EOG09262PZ9	scaffold_3	293195	321922
EOG09262R8O	scaffold_2	180225	190500
EOG09263OCO	scaffold_7	210274	221149
EOG09263OCO	scaffold_3	293222	321922
EOG09263OCO	scaffold_18	222136	232942
EOG09263BG5	scaffold_6	589775	600914
EOG09263IQ5	scaffold_10	283350	294177
EOG092617AN	scaffold_3	744913	758263
EOG09260MBW	scaffold_31	65982	78504
EOG09261F73	scaffold_2	815298	826629
EOG09261F73	scaffold_11	28728	40065
EOG09261F73	scaffold_10	289104	300066
EOG09264T1U	scaffold_1	599802	610407
EOG09264DJ8	scaffold_1	455705	466565
EOG09264EGS	scaffold_2	376887	387054
EOG09264EGS	scaffold_5	387144	397257
EOG09264IQ7	scaffold_1	213977	224558
EOG09263FAK	scaffold_6	64775	75542
EOG09265FTY	scaffold_28	0	7548
EOG09265FTY	scaffold_4	727929	738279
EOG092628A0	scaffold_15	12158	23435
EOG09261M78	scaffold_5	74118	85605
EOG09264KTU	scaffold_12	142203	152685
EOG092619RJ	scaffold_14	239655	250278
EOG09263E87	scaffold_3	547529	558254
EOG09261LPY	scaffold_30	19722	30681
EOG09261LPY	scaffold_28	17451	28431
EOG09261NLR	scaffold_4	46878	58188
EOG09262IP2	scaffold_9	19033	30022
EOG09260W9L	scaffold_11	265618	347280
EOG09260W9L	scaffold_10	200556	257078
EOG09260W9L	scaffold_2	246810	257256
EOG09265BTA	scaffold_22	83064	93411
EOG09263JW5	scaffold_23	5810	16610
EOG09262NB1	scaffold_6	515025	526116
EOG092644Z6	scaffold_11	223470	234138
EOG092620CR	scaffold_8	494293	506149
EOG09263Y3L	scaffold_7	158104	169024
EOG09264RW6	scaffold_9	241288	251794
EOG09263YFH	scaffold_21	122888	133592
EOG09264T0J	scaffold_7	430169	440663
EOG09265SHM	scaffold_9	427876	438073
EOG09263Q8J	scaffold_30	69583	80338
EOG09264YKY	scaffold_7	307081	317485
EOG09260B3X	scaffold_8	438258	450771
EOG09262VOC	scaffold_4	220653	231747
EOG09262VOC	scaffold_9	502611	513114
EOG09264PDD	scaffold_1	70706	81059
EOG09264OM7	scaffold_7	562286	572798
EOG09264W7W	scaffold_4	730669	741394
EOG09260TUT	scaffold_17	189535	201220
EOG09262516	scaffold_4	87542	137879
EOG09262516	scaffold_11	5037	16560
EOG09262516	scaffold_15	123033	134397
EOG09260NY2	scaffold_5	725950	738031
EOG09260VYK	scaffold_7	435518	447071
EOG09264ZXA	scaffold_8	68458	79054
EOG09260B3H	scaffold_17	177740	190694
EOG092651FJ	scaffold_6	261953	273290
EOG09262LQT	scaffold_18	99999	110592
EOG092602I6	scaffold_3	484495	499747
EOG09264L6D	scaffold_11	326837	336923
EOG0926251E	scaffold_1	616360	627652
EOG092642I5	scaffold_12	52624	63073
EOG09265G5K	scaffold_3	212173	222544
EOG09265G5K	scaffold_12	72678	82977
EOG09261CXQ	scaffold_2	659020	669691
EOG09264OML	scaffold_1	892991	903632
EOG092625P1	scaffold_5	404446	436852
EOG092625P1	scaffold_1	672961	684049
EOG092625P1	scaffold_3	562728	573813
EOG09261OKK	scaffold_23	55153	66274
EOG09262X7T	scaffold_12	160580	171929
EOG092658CI	scaffold_5	376084	386503
EOG09260LJ8	scaffold_6	58020	70413
EOG09260EOI	scaffold_19	63454	75814
EOG09264W71	scaffold_12	179911	190108
EOG09263OZR	scaffold_9	77598	88317
EOG09265ANI	scaffold_16	100899	111366
EOG0926133I	scaffold_19	155271	167064
EOG09261DRB	scaffold_12	54054	64500
EOG09264NC7	scaffold_6	551063	561446
EOG092640WA	scaffold_1	709422	719988
EOG0926431P	scaffold_7	41038	51781
EOG09263UN3	scaffold_18	141786	152271
EOG09262BCZ	scaffold_4	401059	412087
EOG0926458I	scaffold_3	559913	570548
EOG09260DUR	scaffold_3	166793	177947
EOG09264TQ5	scaffold_8	340609	351049
EOG09260FFP	scaffold_12	147173	157655
EOG09260FFP	scaffold_14	248429	258794
EOG09260FFP	scaffold_10	3629	13949
EOG09260DUW	scaffold_3	573259	584902
EOG092645MK	scaffold_11	373510	384172
EOG09260GOF	scaffold_15	158966	170150
EOG09261145	scaffold_3	80785	92470
EOG09261145	scaffold_5	70663	82345
EOG09263W48	scaffold_14	135562	146281
EOG09260GF5	scaffold_3	793264	805588
EOG092646EZ	scaffold_16	198493	209098
EOG09263UQF	scaffold_5	705626	716459
EOG092648VW	scaffold_4	512324	523016
EOG09265QTV	scaffold_3	427769	437855
EOG09260SAH	scaffold_8	264372	276303
EOG092658ZO	scaffold_12	245775	255990
EOG09262341	scaffold_6	275766	286527
EOG09265JVH	scaffold_12	204217	214408
EOG09260M44	scaffold_29	40097	51284
EOG09260BSW	scaffold_6	220037	233156
EOG09260BSW	scaffold_9	272840	285026
EOG09260BSW	scaffold_7	116315	128636
EOG09262JAT	scaffold_3	293276	321928
EOG09262JAT	scaffold_17	176160	186984
EOG09262JAT	scaffold_1	708023	718766
EOG09260APA	scaffold_1	936157	946393
EOG092658QH	scaffold_17	75301	85645
EOG09260EQD	scaffold_4	348670	360274
EOG09264XKX	scaffold_4	610119	620367
EOG09263EDC	scaffold_11	253008	263838
EOG09263EDC	scaffold_6	512538	523335
EOG09263EDC	scaffold_2	558480	569346
EOG092607QZ	scaffold_5	573600	586626
EOG09261CM0	scaffold_9	380043	391158
EOG09261CM0	scaffold_1	376919	387800
EOG09261CM0	scaffold_7	547084	557938
EOG09260P2K	scaffold_10	246701	269454
EOG09265DWT	scaffold_3	173993	184304
EOG09260LS9	scaffold_19	45111	55914
EOG09260JJW	scaffold_7	182330	194417
EOG092621X3	scaffold_15	99874	111085
EOG0926591L	scaffold_6	306240	316452
EOG0926591L	scaffold_1	278291	288521
EOG092646CB	scaffold_8	364926	375618
EOG092614O9	scaffold_25	67188	78963
EOG09261DG0	scaffold_9	318559	330097
EOG092600T4	scaffold_6	542862	559188
EOG092600T4	scaffold_2	643074	659316
EOG092659DX	scaffold_4	693999	704205
EOG09264KIV	scaffold_4	150572	161048
EOG09263IT0	scaffold_1	735407	746267
EOG09265591	scaffold_5	479827	490252
EOG09265591	scaffold_8	220069	230455
EOG09265591	scaffold_1	760622	771008
EOG09264719	scaffold_3	219344	230090
EOG09263HYJ	scaffold_15	190583	201560
EOG092628SP	scaffold_7	514105	524917
EOG092606CY	scaffold_21	44028	57693
EOG092606CY	scaffold_12	281970	295722
EOG09264LKR	scaffold_1	637364	647852
EOG09264LKR	scaffold_20	82867	93355
EOG09264LKR	scaffold_6	333440	366528
EOG09263G4R	scaffold_6	286710	296961
EOG09260XOG	scaffold_5	339590	351677
EOG09263R4M	scaffold_1	210901	221596
EOG09263R4M	scaffold_19	82233	92898
EOG092610VI	scaffold_2	489504	502263
EOG092610VI	scaffold_5	503461	515332
EOG092610VI	scaffold_13	248790	260580
EOG09262KZ3	scaffold_6	260123	271664
EOG09261P7G	scaffold_6	92057	103316
EOG092640ZF	scaffold_10	385445	395852
EOG09262BVA	scaffold_6	74740	85798
EOG09263FTE	scaffold_8	345955	356785
EOG09262645	scaffold_9	153534	165177
EOG092616YZ	scaffold_8	336239	348167
EOG092616YZ	scaffold_3	536189	548117
EOG092616YZ	scaffold_12	80856	92316
EOG09263X0V	scaffold_1	264187	274606
EOG09263X0V	scaffold_7	366057	376329
EOG09265GYK	scaffold_5	638930	649178
EOG09265GYK	scaffold_13	7411	17659
EOG092642CB	scaffold_17	105432	116025
EOG09261JWS	scaffold_4	26252	37604
EOG09261JWS	scaffold_3	562632	573744
EOG09261JWS	scaffold_1	672925	683977
EOG09264QRY	scaffold_11	114245	124625
EOG092641A6	scaffold_6	505956	517083
EOG092641A6	scaffold_12	299978	311126
EOG09264O3B	scaffold_10	163454	173834
EOG09264KSI	scaffold_5	724258	734539
EOG092638AP	scaffold_5	327321	338067
EOG09264XLN	scaffold_13	176926	187210
EOG09264829	scaffold_5	724675	735136
EOG09261YV6	scaffold_4	702359	713939
EOG09261YV6	scaffold_12	55519	67378
EOG09261YV6	scaffold_18	135469	146938
EOG092604MJ	scaffold_30	50801	65306
EOG09264E5J	scaffold_10	268410	279279
EOG09261801	scaffold_9	213974	225314
EOG0926578E	scaffold_25	92110	102523
EOG09264B2X	scaffold_5	139074	149958
EOG09264B2X	scaffold_1	846507	857115
EOG09264B2X	scaffold_23	51115	61738
EOG092604ML	scaffold_11	41784	55545
EOG09264NDD	scaffold_11	225747	236541
EOG09264B2P	scaffold_3	766999	777886
EOG09262QS5	scaffold_8	467360	478283
EOG09265DRM	scaffold_4	769056	779304
EOG09264NJ1	scaffold_9	249438	260970
EOG09261X9E	scaffold_14	145432	156529
EOG092654XA	scaffold_8	343896	354255
EOG092651OF	scaffold_38	0	6804
EOG09262N47	scaffold_9	124356	134889
EOG09262QTY	scaffold_8	452300	462962
EOG09264R1U	scaffold_15	205246	215662
EOG09265GSM	scaffold_11	307840	318043
EOG09260J53	scaffold_15	265594	277441
EOG09260J53	scaffold_4	648556	663211
EOG09260J53	scaffold_19	101703	113538
EOG09261H5E	scaffold_4	269108	280676
EOG09264S3E	scaffold_18	187714	198247
EOG09264Y0W	scaffold_10	123712	134179
EOG092620U5	scaffold_1	392530	403876
EOG09264LBC	scaffold_3	751658	762263
EOG09264LBC	scaffold_5	531826	542431
EOG09261FH7	scaffold_4	291265	303226
EOG09261FH7	scaffold_12	273351	285285
EOG09260E2O	scaffold_16	208272	258700
EOG09263F3I	scaffold_26	96427	106969
EOG09263F3I	scaffold_12	114447	124851
EOG09265BG5	scaffold_6	185506	195949
EOG09262WHU	scaffold_2	424454	435350
EOG09263K45	scaffold_30	37824	48609
EOG09263G3M	scaffold_3	24960	35880
EOG09263G3M	scaffold_4	644396	655355
EOG09260P5R	scaffold_13	137318	148016
EOG09262E7I	scaffold_27	25751	36743
EOG09261DGU	scaffold_11	183669	195603
EOG09260FKU	scaffold_31	49080	59457
EOG09261G92	scaffold_1	743661	754518
EOG09265GGX	scaffold_8	485361	495765
EOG09261AH9	scaffold_19	83308	95044
EOG09262K8C	scaffold_6	472061	482447
EOG09262K8C	scaffold_3	280857	291099
EOG09261W1K	scaffold_1	360381	371751
EOG09260R9L	scaffold_12	59675	70379
EOG09263RF8	scaffold_2	512866	523759
EOG09260OCI	scaffold_4	622129	632941
EOG09262KJA	scaffold_1	686047	697279
EOG09262K8L	scaffold_5	519720	530877
EOG09261FAB	scaffold_12	315559	326539
EOG0926514P	scaffold_4	375453	385884
EOG092613S3	scaffold_10	79695	90486
EOG092613S3	scaffold_22	70154	80705
EOG09260BFE	scaffold_6	366775	378169
EOG09265C25	scaffold_6	449541	459933
EOG09264CP4	scaffold_7	67771	78370
EOG09261FAX	scaffold_9	306597	317463
EOG09264A8D	scaffold_2	38208	48975
EOG092605T6	scaffold_10	203783	224876
EOG0926047G	scaffold_15	245964	259620
EOG092606UX	scaffold_13	59814	73239
EOG092606UX	scaffold_22	78232	91936
EOG092619VG	scaffold_7	364803	376338
EOG092651HW	scaffold_1	661249	672103
EOG0926312D	scaffold_16	48606	60036
EOG0926312D	scaffold_14	53481	64068
EOG0926312D	scaffold_8	378608	389099
EOG09264IKZ	scaffold_15	140190	150621
EOG09264JQ1	scaffold_2	784037	795140
EOG09264441	scaffold_2	866934	877587
EOG09264441	scaffold_17	167783	178439
EOG09264441	scaffold_1	217719	228330
EOG09264DOU	scaffold_2	69663	80013
EOG09260HPO	scaffold_1	895662	908316
EOG09263PWF	scaffold_8	289298	299765
EOG09263R62	scaffold_15	153542	163976
EOG09265RGS	scaffold_2	249045	259146
EOG092636Y6	scaffold_2	555789	567702
EOG09261M4S	scaffold_17	17040	28296
EOG09260RS7	scaffold_4	90203	101411
EOG09264X8J	scaffold_3	163223	173717
EOG09264X8J	scaffold_5	157717	168211
EOG09264XJC	scaffold_1	22997	33458
EOG09262QJW	scaffold_9	63878	75005
EOG09262QJW	scaffold_23	19750	30877
EOG09263SZM	scaffold_1	99657	110493
EOG09264I9J	scaffold_17	73932	84429
EOG09264I9J	scaffold_5	280356	291135
